issuer_name,surrogate_rows,source_row_ids,pool_ids,exit_type,exit_type_counts,max_confidence,max_source_coverage_score,max_continued_function_evidence_score,formal_event_examples,continued_function_examples,gold_standard_overlap,gold_case_id,gold_final_label,needs_human_review
苏州市轨道交通集团有限公司,1,sch_20260630_0063,harvest_0063,nominal_exit,nominal_exit:1,medium,3,2,理财、长期投资、资金拆借等金融相关业务；募集资金符合国家法律法规及政策要求的流动资金需要，不用于长期投资。发行人举借该期募集资金用途符合国办发〔2018〕101号文等文件支持的相关领域，符合党中央、国务院关于地方政府性债务管理相关文件要求，不会增加政府债务，不涉及虚假化解或新增地方政府隐性债务，不会用于非经营性资产，不会划转给政府或财政使用，政府不会通过财政资金直接偿还该笔债务，不涉及虚假化解或新增地方政府隐性债务。发行人募集资金投向不,具有决定性作用，发行人现有大量在建项目 处于推进阶段。虽然项目已获得国家发改委等有权部门的批准，并在技术、环保、 市场前景、建设资金筹措等方面进行了充分论证，但基础设施建设和公用事业运 营属于周期性行业，受宏观经济影响较大。 同时，由于基础设施建设和公用事业运营项目建设规模大、建设周期长，项 目建设能否按计划完成、能否如期达产,false,,,true
荆门市城市建设投资有限公司,1,sch_20260630_0164,harvest_0164,nominal_exit,nominal_exit:1,medium,3,3,城市建设投资控股集团有限公司、国开发展基金有限 公司仅以出资额为限承担有限责任，相关举借债务由发行人作为独立法人负责 偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 经发行人核查并征询荆门市财政局，截至募集说明书出具之日，发行人符 合国发〔2010〕,可能面临严格的审批程序和 较长的处置周期等限制，上述情况 可能对发行人资产流动性产生不利影响进而影响发行人的偿债能力。 （二）经营风险 1、经济周期风险 基础设施建设业务的盈利能力与经济周期有着比较明显的相关性。如果未 来经济增长放缓或出现衰退，新建城市基础设施的需求可能减少，发行人盈利 能力将受到不利影响。同时，发行人,true,expand_hb_jingmen_chengtou,nominal_exit,true
蚌埠市城市投资控股有限公司,1,exp_20260703_0001,harvest_0176,nominal_exit,nominal_exit:1,medium,3,3,政府国有资产监督管理委员会（或相关部门）作为出资人仅以出 资额为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人 将进一步健全信息披露机制，公司不承担政府融资职能，自2015年1月1日起新增 债务依法不属于地方政府债务。 1、发行人存在名股实债情况 2016 年，发行人、发行人子公司蚌埠市城市发展投资有限公司及国,"蚌埠市城市投资控股有限公司。 注册号：340313000001922（1-1），公司法定代表人：沈明仕。注册资本为300,000 万 元。 公司经营范围：城市基础设施、公共事业等项目投资、融资、建设、运营；市政府 授权范围内国有资产经营管理和资本运作；经营管理“双退”国有企业福利性资产；房地 产开发、保障性住房等项目的投资、",true,exp_20260703_0001,nominal_exit,true
西宁城市发展有限公司,1,sch_20260630_0041,harvest_0041,nominal_exit,nominal_exit:1,medium,3,2,年6月后新增地方政府债务情况 西宁市国资委作为出资人仅以出资额为限承担有限责任，相关举借债务由 发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能。 发行人不存在明股实债、PPP 项目、政府投资基金、回购其他主体项目的 业务等情形；不存在替政府项目垫资的情形；发行人有息负债中不存在由财政资 金直接偿还,00万元。公司注册地为青海省西宁市金桥路36号。经营范围 为一般项目：广告制作；广告发布；科普宣传服务；停车场服务；新材料技术推 广服务；汽车销售；电动汽车充电基础设施运营；人力资源服务（不含职业中介 活动、劳务派遣服务）；劳务服务（不含劳务派遣）；特种作业人员安全技术培 训；业务培训（不含教育培训、职业技能培训等需取得许可的,false,,,true
西部(重庆)科学城江津园区开发建设集团有限公司,1,sch_20260630_0168,harvest_0168,nominal_exit,nominal_exit:1,medium,3,2,进一步健全 --- page 41 --- 西部（重庆）科学城江津园区开发建设集团有限公司2026 年度第一期短期融资券募集说明书 41 信息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于 地方政府债务。 经征询江津区财政局，截至2025 年3 月末，发行人各项业务符合国发[2010]19 号,"5 年9 月末发行人合并报表范围内子公司基本情况表 子公司名称 注册资本 业务性质 持股比例（%） 直接 间接 重庆市双福建设开发有限公司 54,000.00 基础设施建设 51.00 重庆市福昊实业管理有限公司 30,000.00 物业管理 51.00 49.00 重庆市双福污水处理有限公司 3,000.00 污水处理 10",false,,,true
许昌市城投发展集团有限公司,1,exp2_20260703_0001,harvest_0188,nominal_exit,nominal_exit:1,medium,3,3,。 发行人承诺：许昌市财政局作为发行人的唯一股东，仅以出资额为限承担有 限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信 息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不 属于地方政府债务。 （十三）发行人业务合法合规性情况 1、发行人本部及子公司不存在“名股实债”的情况。 -,报告链接https://www.ccxi.com.cn/coreditResearch/detail/11673?type=1 中诚信国际认为，河南省持续推进基础设施建设投入和产业结构转型升级，促进对外开放贸易，但地方债务 与房地产行业风险交织，经济增长缓慢；金融体系总体发展良好，已形成较为完善的金融机构体系，同业竞 争较为,true,exp2_20260703_0001,nominal_exit,true
重庆市永川区惠通建设发展有限公司,2,sch_20260630_0119; sch_20260630_0126,harvest_0119; harvest_0126,nominal_exit,nominal_exit:2,medium,3,2,通报的情形。 重庆永川城市发展集团有限公司作为股东仅以出资额为限承担有限责任， 相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露 机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地 方政府债务。 9、地方政府（或相关部门）作为出资人仅以出资额为限承担有限责任，相 关举借债务由发行人作为,，具体 经营项目以相关部门批准文件或许可证件为准） 一般项目：住房租赁；非居住房地产租赁；会 议及展览服务；互联网信息服务；软件设计；计算机系统服务；土地整治，基础设施管理（法律 法规规定须取得专项许可的，在未取得专项许可之前，不得开展经营活动）；房地产开发（贰级） （按房地产开发企业资质证书核定的事项及期限从事经营）；销售建,false,,,true
重庆市江津区滨江新城开发建设集团有限公司,1,sch_20260630_0167,harvest_0167,nominal_exit,nominal_exit:1,medium,3,2,庆）科学城江津 园区开发建设集团有限公司作为出资人仅以出资额为限承担有限责任，相关举 借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制， 公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方政府债 --- page 39 --- 重庆市江津区滨江新城开发建设集团有限公司2026 年度第一期短期融,资产5.86%。虽然被担保对象目前经营情况正常。但 如果未来被担保对象的经营状况发生变化，将会对发行人的正常经营产生影响。 9、未来资本支出较大的风险 城市基础设施建设和土地整治业务是发行人的主营业务板块，该类业务前 期资金投入量较大，建设周期较长，资金回笼周期相对较长，后续资本支出需 求较大，未来3年预计发行人的资本支出,false,,,true
重庆市江津区珞璜开发建设有限公司,1,sch_20260630_0094,harvest_0094,nominal_exit,nominal_exit:1,medium,3,3,要的基础设施建设主体。2010年以来，随着国发 〔2010〕19号、财预〔2012〕463号等文件的陆续下发，发行人开始逐步剥离政 府融资职能，于2011年6月退出银监会地方政府融资平台名单，发行人在现有业 务基础上，不再承担政府融资职能，并相应地不再新增地方政府债务。 （2）政府土地储备职能的剥离情况 发行人并未且未来亦不会被列入“财预〔20,滚 动融资的模式。综上所述，发行人流动负债占比较大，速动比率较低，存在短 期偿债压力较大的风险。 2、主营业务结构单一风险 发行人作为重庆市江津区内珞璜工业园区基础设施建设及相关业务的投资 建设主体，负责工业园区内基础设施建设投资工作。发行人主营业务主要是基 础设施建设收入，包括收取代建管理费收入和基础设施工程建设收入。近三年,false,,,true
长沙天心城市发展集团有限公司,1,sch_20260630_0024,harvest_0024,nominal_exit,nominal_exit:1,medium,3,2,研发；水污染治理；计算机软硬件及辅助设备批发（除依法须经批准的项目外，凭营业执照依法自主开展经营活动）。长沙市天心区人民政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担政府融资职能，自2015年1月1日起新增债务依法不属于地方政府债务。发行人业务合法合规性说明：截至本募集说明书签署日，发行人及合并范围内子公司不存在“名股实债”的情况；发行人涉及基础设施建设业务,4119525 12 技术服务、技术开发、技术咨询、技术交流、技术转让、技术推广； 养老服务；健康咨询服务（不含诊疗服务）；酒店管理；电动汽车充 电基础设施运营；软件开发；信息系统集成服务；水资源管理；资源 再生利用技术研发；水污染治理；计算机软硬件及辅助设备批发（除 依法须经批准的项目外，凭营业执照依法自主开展经,false,,,true
陕西交通控股集团有限公司,1,sch_20260630_0034,harvest_0034,nominal_exit,nominal_exit:1,medium,3,3,-page28---陕西交通控股集团有限公司2026年度第七期中期票据募集说明书28第四章募集资金用途一、募集资金用途本期中期票据基础发行规模0亿元，发行金额上限10亿元，拟全部用于偿还即将到期的有息债务。发行人本期中期票据拟偿还的有息债务不属于政府债务，不涉及房地产项目或公益性项目。发行人将根据本期中期票据发行进度及实际资金安排适时调整有息债务的还款金额。二、发行人承诺发行人承诺，本期债务融资工具募集资金将用于符合国家相关法律法规及政,"债券分别为 2,450,000.00万元及3,000,000.00万元。相比企业经营收入及经营活动现金流净额， 发行人具有一定偿债压力，但目前国家宏观经济政策及基础设施投资政策宽松， 企业贷款可得性高，因此主要为财务费用支出及项目贷款还本压力。 5、流动比率、速动比率较低风险 发行人主营业务为高速公路建设及运营，资产结构中",false,,,true
陕西建工控股集团有限公司,4,sch_20260630_0072; sch_20260630_0123; sch_20260630_0153; sch_20260630_0171,harvest_0072; harvest_0123; harvest_0153; harvest_0171,nominal_exit,nominal_exit:4,medium,3,3,偿还的有息负债不属于政府债务，不涉及房地产项目或公益性项目。二、发行人承诺为了充分、有效地维护和保障本期超短期融资券持有人的利益，发行人承诺：本期超短期融资券所募集的资金将用于符合国家法律法规及政策要求的生产经营活动，不用于房地产相关业务，不会增加政府债务规模，政府不会通过财政资金直接偿还该笔债务，不用于长期投资；贸易业务合法合规，不涉及融资性贸易、虚增贸易业务收入美化报表等情况，不存在偷税漏税等违反法律法规和相关政策的行为。在本期超短 | 券拟偿还的有息负债不属于政府债务，不涉及房地产项目或公益性项目。二、发行人承诺为了充分、有效地维护和保障本期短期融资券持有人的利益，发行人承诺：本期短期融资券所募集的资金将用于符合国家法律法规及政策要求的生产经营活动，不用于房地产相关业务，不会增加政府债务规模，政府不会通过财政资金直接偿还该笔债务，不用于长期投资；贸易业务合法合规，不涉及融资性贸易、虚增贸易业务收入美化报表等情况，不存在偷税漏税等违反法律法规和相关政策的行为。在本期短期,入的同时确认合同资产，根据其流动性，列报于合同资产 或其他非流动资产，待本公司拥有无条件地收取对价的权利时，将合同资产转入金融资产核算。 合同规定本公司在有关基础设施建成后，从事经营的一定期间内有权利向获取服务的对象 收取费用，但收费金额不确定的，该权利不构成一项无条件收取现金的权利，本公司在确认收 入的同时确认无形资产。并 | 业主， 可能影响发行人日后偿还债券到期本息的能力。 2、PPP 业务模式的运营风险 根据目前工程承包市场的发展趋势，公司未来几年内以投资带动工程总承包方式发 展基础设施建设项目及房建施工项目数量将不断增加。实施以PPP 为代表的投资于建造 相结合的项目采用不同于公司以施工承包方式为主的传统业务模式，相关投资风险也较 大。例如，,false,,,true
青岛上合控股发展集团有限公司,1,sch_20260630_0175,harvest_0175,nominal_exit,nominal_exit:1,medium,3,3,上海合作组织地方经贸合作示范区管理委员会作为出资人仅以出资额 为限承担有限责任，相关举借债务由发行人作为独立法人负责偿还。发行人将进 一步健全信息披露机制，公司不承担政府融资职能，自2015 年1 月1 日起新增 债务依法不属于地方政府债务。 本公司承诺发行本期债务融资工具不涉及重复匡算募集资金用途的情况。 本公司已按照《银行间,"金流量净额分别为-1,457,254.83 万元、 -1,020,983.51 万元、61,925.71 万元、86,756.29 万元。发行人主要从事基础设施 建设，项目融资需求较大，债务负担较重，债务偿还主要依赖财政补贴及基建项 目回款，但如若回款执行力度不到位，将会对发行人的经营性现金流周转产生不 利影响，发行人",true,sch_20260630_0175,nominal_exit,true
青岛胶州湾发展集团有限公司,1,sch_20260630_0145,harvest_0145,nominal_exit,nominal_exit:1,medium,3,2,途的情况。 青岛上合控股发展集团有限公司作为出资人仅以出资额为限承担有限责任， 相关举借债务由发行人作为独立法人负责偿还。发行人将进一步健全信息披露 机制，公司不承担政府融资职能，自2015 年1 月1 日起新增债务依法不属于地 方政府债务。 三、募集资金的管理 本期短期融资券采取资金监管模式，发行人在交通银行股份有限公司青岛胶 州,"59.15 万元、216,939.93 万元、771,279.22 万元和122,322.91 万元。发行 人经营活动产生的现金流量净额呈现波动趋势，与发行人的基础设施建设项目、 土地一级开发整理业务建设周期较长、投资规模较大这一行业特性相匹配。虽 然发行人制定了基础设施建设项目、土地一级开发整理业务的回款计划，但存 在回款执",false,,,true
黄石市东楚投资集团有限公司,1,sch_20260630_0054,harvest_0054,nominal_exit,nominal_exit:1,medium,3,2,本募集说明书对各项权利义务的约定。包括债券持 有人会议规则及债券募集说明书中其他有关发行人、债券持有人或 履行同等职责的机构等主体权利义务的相关约定等。 发行人不承担政府融资职能，发行本次债务融资工具不涉及新 增地方政府债务。黄石市人民政府国有资产监督管理委员会作为出 资人仅以出资额为限承担有限责任，本次债务融资工具由发行人作 为独,"保障房业 务，其中商品房销售主要运营主体为黄石市大桥房地产开发有限公司， 保障房业务主要运营主体为黄石众邦。 2023-2025年度及2026年1-3月，发行人基础设施建设业务收入分 别为59,378.47万元、147,960.16万元、201,602.04万元及4,413.15万元， 占营业收入比例分别为18.85%、36.",true,sch_20260630_0054,nominal_exit,true
黄石市城市发展投资集团有限公司,7,sch_20260630_0116; sch_20260630_0122; sch_20260630_0124; sch_20260630_0138; sch_20260630_0140; sch_20260630_0143; sch_20260630_0166,harvest_0116; harvest_0122; harvest_0124; harvest_0138; harvest_0140; harvest_0143; harvest_0166,nominal_exit,nominal_exit:7,medium,3,3,号文的规定及相关法律 的规定。 黄石市政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 --- page 40 --- 黄石市城市发展投资集团有限公司 2026 年度第八期 | 号文的规定及相关法律 的规定。 黄石市政府作为出资人仅以出资额为限承担有限责任，相关举借债务由发 行人作为独立法人负责偿还。发行人将进一步健全信息披露机制，公司不承担 政府融资职能，自 2015 年 1 月 1 日起新增债务依法不属于地方政府债务。 --- page 40 --- 黄石市城市发展投资集团有限公司 2026 年度第七期,"6,631.17万元、448,775.61万元和311,705.99万元。报告期内， 发行人现金流存在波动。发行人主要负责投资、开发与经营业务，国有资产、 城市基础设施建设项目的情况对发行人的现金流影响较大，且发行人未来三年 预计资本支出规模分别为38.26亿元、37.99亿元和35.19亿元，规模较大，发行 人存在现金流波动 | 6,631.17万元、448,775.61万元和311,705.99万元。报告期内， 发行人现金流存在波动。发行人主要负责投资、开发与经营业务，国有资产、 城市基础设施建设项目的情况对发行人的现金流影响较大，且发行人未来三年 预计资本支出规模分别为 38.26亿元、37.99亿元和35.19亿元，规模较大，发行 人存在现金流波",true,expand_hb_huangshi_chengfa,nominal_exit,true
