panel_id,case_id,analytic_role,include_in_gold_sample,include_in_historical_capacity_sample,include_in_adjusted_descriptive_sample,include_in_current_validated_model_sample,include_in_full_controls_regression_sample,label_source,exit_type,institutional_change,substantive_exit,nominal_exit,functional_transfer,liquidation,confidence,province,city,control_city,control_unit_id,platform,company_name,capital_or_subprovincial_city,province_fixed_effect,historical_capacity_bin,historical_capacity_label,elite_density_percentile,elite_per_1000_sqkm,jinshi_per_1000_sqkm,juren_per_1000_sqkm,gadm_gid,prefecture_name,prefecture_name_chn,source_coverage_score,continued_function_evidence_score,source_doc_count,source_doc_types,bond_disclosure_quality_status,contemporary_fiscal_capacity_value,contemporary_fiscal_capacity_year,contemporary_fiscal_capacity_source,contemporary_fiscal_capacity_status,gdp_per_capita_value,gdp_per_capita_year,gdp_per_capita_source,gdp_per_capita_status,fiscal_self_sufficiency_value,fiscal_self_sufficiency_year,fiscal_self_sufficiency_source,fiscal_self_sufficiency_status,debt_pressure_value,debt_pressure_year,debt_pressure_bin,debt_pressure_source,debt_pressure_status,land_finance_dependence_value,land_finance_dependence_year,land_finance_dependence_bin,land_finance_dependence_source,land_finance_dependence_status,platform_administrative_level,platform_administrative_level_source,platform_administrative_level_status,surrogate_source_row_ids,surrogate_gold_overlap,surrogate_gold_case_id,surrogate_rows,notes
surrogate_0125,surrogate_auxiliary_nonoverlap_0031,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,安徽省交通控股集团有限公司,安徽省交通控股集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0172,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0126,surrogate_auxiliary_nonoverlap_0032,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,安徽省宁国建设投资集团有限公司,安徽省宁国建设投资集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0173,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0127,surrogate_auxiliary_nonoverlap_0033,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,宜昌城发实业投资有限公司,宜昌城发实业投资有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0071,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0128,surrogate_auxiliary_nonoverlap_0034,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,山东泉汇产业发展有限公司,山东泉汇产业发展有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp5_20260703_0001,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0129,surrogate_auxiliary_nonoverlap_0035,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,山东高速集团有限公司,山东高速集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp10_20260704_0236,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0130,surrogate_auxiliary_nonoverlap_0036,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,山西交通控股集团有限公司,山西交通控股集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0062,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0131,surrogate_auxiliary_nonoverlap_0037,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,山西建设投资集团有限公司,山西建设投资集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0101,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0132,surrogate_auxiliary_nonoverlap_0038,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,山西路桥建设集团有限公司,山西路桥建设集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0030,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0133,surrogate_auxiliary_nonoverlap_0039,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,常州市城市建设(集团)有限公司,常州市城市建设(集团)有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp3_20260703_0018,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0134,surrogate_auxiliary_nonoverlap_0040,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,广东省铁路建设投资集团有限公司,广东省铁路建设投资集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0065,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0135,surrogate_auxiliary_nonoverlap_0041,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,广州交通投资集团有限公司,广州交通投资集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp_20260703_0002,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0136,surrogate_auxiliary_nonoverlap_0042,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,广州越秀集团股份有限公司,广州越秀集团股份有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp9_20260704_0084,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0137,surrogate_auxiliary_nonoverlap_0043,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,广西交通投资集团有限公司,广西交通投资集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0128; sch_20260630_0133; sch_20260630_0146; sch_20260630_0158; sch_20260630_0174,false,,5,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0138,surrogate_auxiliary_nonoverlap_0044,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,广西国控资本运营集团有限责任公司,广西国控资本运营集团有限责任公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp4_20260703_0049; exp4_20260703_0051,false,,2,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0139,surrogate_auxiliary_nonoverlap_0045,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,广西投资集团金融控股有限公司,广西投资集团金融控股有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0026,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0140,surrogate_auxiliary_nonoverlap_0046,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,成都产业投资集团有限公司,成都产业投资集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp_20260703_0004,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0141,surrogate_auxiliary_nonoverlap_0047,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,扬州建工控股集团有限公司,扬州建工控股集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0149,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0142,surrogate_auxiliary_nonoverlap_0048,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,扬州新材料投资集团有限公司,扬州新材料投资集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0121,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0143,surrogate_auxiliary_nonoverlap_0049,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,新乡投资集团有限公司,新乡投资集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0159,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0144,surrogate_auxiliary_nonoverlap_0050,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,无锡华光环保能源集团股份有限公司,无锡华光环保能源集团股份有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp9_20260704_0230,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0145,surrogate_auxiliary_nonoverlap_0051,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,无锡市国联发展(集团)有限公司,无锡市国联发展(集团)有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0022; sch_20260630_0103; sch_20260630_0104,false,,3,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0146,surrogate_auxiliary_nonoverlap_0052,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,无锡市高新区创业投资控股集团有限公司,无锡市高新区创业投资控股集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0059,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0147,surrogate_auxiliary_nonoverlap_0053,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,昆明市土地开发投资经营有限责任公司,昆明市土地开发投资经营有限责任公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp2_20260703_0018,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0148,surrogate_auxiliary_nonoverlap_0054,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,晋江市国有资本投资运营有限责任公司,晋江市国有资本投资运营有限责任公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp_20260703_0007,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0149,surrogate_auxiliary_nonoverlap_0055,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,武汉光谷金融控股集团有限公司,武汉光谷金融控股集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0009,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0150,surrogate_auxiliary_nonoverlap_0056,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,江苏交通控股有限公司,江苏交通控股有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0098,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0151,surrogate_auxiliary_nonoverlap_0057,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,江苏省国信集团有限公司,江苏省国信集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp9_20260704_0141,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0152,surrogate_auxiliary_nonoverlap_0058,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,江苏龙城国有控股集团有限公司,江苏龙城国有控股集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp8_20260703_0012,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0153,surrogate_auxiliary_nonoverlap_0059,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,江西省国有资本运营控股集团有限公司,江西省国有资本运营控股集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0157,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0154,surrogate_auxiliary_nonoverlap_0060,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,河南交通投资集团有限公司,河南交通投资集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp_20260703_0003,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0155,surrogate_auxiliary_nonoverlap_0061,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,河南创新投资集团有限公司,河南创新投资集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0036,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0156,surrogate_auxiliary_nonoverlap_0062,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,泉州交通发展集团有限责任公司,泉州交通发展集团有限责任公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0050; sch_20260630_0106; exp4_20260703_0009,false,,3,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0157,surrogate_auxiliary_nonoverlap_0063,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,海南高速公路股份有限公司,海南高速公路股份有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp10_20260704_0156,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0158,surrogate_auxiliary_nonoverlap_0064,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,淮北市建投控股集团有限公司,淮北市建投控股集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp6_20260703_0005,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0159,surrogate_auxiliary_nonoverlap_0065,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,淮安市国有联合投资发展集团有限公司,淮安市国有联合投资发展集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0010,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0160,surrogate_auxiliary_nonoverlap_0066,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,淮安市文化旅游集团股份有限公司,淮安市文化旅游集团股份有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp5_20260703_0030,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0161,surrogate_auxiliary_nonoverlap_0067,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,淮安新城投资开发集团有限公司,淮安新城投资开发集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp2_20260703_0003,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0162,surrogate_auxiliary_nonoverlap_0068,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,淮河能源控股集团有限责任公司,淮河能源控股集团有限责任公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0018,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0163,surrogate_auxiliary_nonoverlap_0069,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,深圳国际控股有限公司,深圳国际控股有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp10_20260704_0013,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0164,surrogate_auxiliary_nonoverlap_0070,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,深圳市地铁集团有限公司,深圳市地铁集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp8_20260703_0009,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0165,surrogate_auxiliary_nonoverlap_0071,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,深圳市特区建设发展集团有限公司,深圳市特区建设发展集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,pilot_gd_002,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0166,surrogate_auxiliary_nonoverlap_0072,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,温州市交通运输集团有限公司,温州市交通运输集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0066,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0167,surrogate_auxiliary_nonoverlap_0073,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,温州市工业与能源发展集团有限公司,温州市工业与能源发展集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0031; sch_20260630_0095,false,,2,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0168,surrogate_auxiliary_nonoverlap_0074,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,湖北楚天智能交通股份有限公司,湖北楚天智能交通股份有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp10_20260704_0192,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0169,surrogate_auxiliary_nonoverlap_0075,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,湖北荆门城建集团有限公司,湖北荆门城建集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0110,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0170,surrogate_auxiliary_nonoverlap_0076,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,湖南省高速公路集团有限公司,湖南省高速公路集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp10_20260704_0064,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0171,surrogate_auxiliary_nonoverlap_0077,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,盐城东方投资开发集团有限公司,盐城东方投资开发集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp5_20260703_0034,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0172,surrogate_auxiliary_nonoverlap_0078,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,福州市城乡建总集团有限公司,福州市城乡建总集团有限公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp6_20260703_0039,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0173,surrogate_auxiliary_nonoverlap_0079,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,苏州市相城市政建设投资(集团)有限公司,苏州市相城市政建设投资(集团)有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp6_20260703_0025,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0174,surrogate_auxiliary_nonoverlap_0080,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,苏州市轨道交通集团有限公司,苏州市轨道交通集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,sch_20260630_0063,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0175,surrogate_auxiliary_nonoverlap_0081,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,苏州苏高新集团有限公司,苏州苏高新集团有限公司,0,,,,,,,,,,,3,2,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp8_20260703_0212,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
surrogate_0176,surrogate_auxiliary_nonoverlap_0082,surrogate_auxiliary_nonoverlap,0,0,1,0,0,codex_surrogate,nominal_exit,0,0,1,0,0,medium,,,,,荆门高新技术产业开发有限责任公司,荆门高新技术产业开发有限责任公司,0,,,,,,,,,,,3,3,,,multi-source original or near-original packet,,,,to_collect,,,,to_collect,,,,to_collect,,,,,to_collect,,,,,to_collect,,,to_code_from_source_packet,exp8_20260703_0087,false,,1,Non-overlap issuer-level surrogate used only for validation-adjusted descriptive counts.
